meter_id,date,kwh
14676236,2021-12-04 00:00:00,49.10145169
14676236,2021-12-05 00:00:00,44.33113159
14676236,2021-12-06 00:00:00,38.51910259
14676236,2021-12-07 00:00:00,48.6737186
14676236,2021-12-08 00:00:00,45.5435454
14676236,2021-12-09 00:00:00,44.66596383
14676236,2021-12-10 00:00:00,43.40438793
14676236,2021-12-11 00:00:00,54.62341753
14676236,2021-12-12 00:00:00,54.5491488
14676236,2021-12-13 00:00:00,61.40973073
14676236,2021-12-14 00:00:00,55.85363711
14676236,2021-12-15 00:00:00,50.61229052
14676236,2021-12-16 00:00:00,46.26909175
14676236,2021-12-17 00:00:00,46.29646928
14676236,2021-12-18 00:00:00,49.15861266
14676236,2021-12-19 00:00:00,51.12918845
14676236,2021-12-20 00:00:00,42.0795433
14676236,2021-12-21 00:00:00,41.62708417
14676236,2021-12-22 00:00:00,40.71055107
14676236,2021-12-23 00:00:00,44.71688618
14676236,2021-12-24 00:00:00,46.55468918
14676236,2021-12-25 00:00:00,41.39205948
14676236,2021-12-26 00:00:00,36.31381642
14676236,2021-12-27 00:00:00,39.18977641
14676236,2021-12-28 00:00:00,38.46517601
14676236,2021-12-29 00:00:00,43.42103029
14676236,2021-12-30 00:00:00,28.45969428
14676236,2021-12-31 00:00:00,32.71559911
14676236,2022-01-01 00:00:00,35.42745318
14676236,2022-01-02 00:00:00,30.95941621
14676236,2022-01-03 00:00:00,33.54700669
14676236,2022-01-04 00:00:00,33.28716478
14676236,2022-01-05 00:00:00,38.65132847
14676236,2022-01-06 00:00:00,43.7926667
14676236,2022-01-07 00:00:00,39.17945748
14676236,2022-01-08 00:00:00,36.1985344
14676236,2022-01-09 00:00:00,41.42304801
14676236,2022-01-10 00:00:00,45.41156624
14676236,2022-01-11 00:00:00,37.30835208
14676236,2022-01-12 00:00:00,37.34154556
14676236,2022-01-13 00:00:00,42.7577325
14676236,2022-01-14 00:00:00,39.66608526
14676236,2022-01-15 00:00:00,42.32507357
14676236,2022-01-16 00:00:00,41.10533383
14676236,2022-01-17 00:00:00,43.4669705
14676236,2022-01-18 00:00:00,36.23411013
14676236,2022-01-19 00:00:00,40.71034493
14676236,2022-01-20 00:00:00,41.11520527
14676236,2022-01-21 00:00:00,41.8376266
